country,name,lat,lng,climate
AF,Qarah Bāgh,34.94023,61.775890000000004,BSk
AF,Qarah Bāgh,33.19801,68.10798,Csa
AF,Qala i Naw,34.98735,63.12891,Csa
AF,Qal‘ah-ye Kūf,38.04119,70.47298,Dsb
AF,Qal‘ah-ye Kuhnah,32.61591,63.66681,BSk
AF,Qal‘ah-ye Shahr,35.547290000000004,65.5676,Dsb
AF,Qalāt,32.10575,66.90833,BSk
AF,Qal‘ah-ye Shāhī,34.64921,70.5914,BSk
AF,Qādis,34.8085,63.43003,Csa
AF,Pārūn,35.42064,70.92260999999999,Dsb
AF,Pul-e Khumrī,35.94458,68.71512,Csa
AF,Pul-e ‘Alam,33.995290000000004,69.02274,BSk
AF,Pasnay,35.76664,65.76486,Dsb
AF,Pāshmūl,31.5572,65.4343,BSk
AF,Pasāband,33.68956,64.8531,Dsb
AF,Panjāb,34.38795,67.02327,Dsb
AF,Paghmān,34.58787,68.95091,Dsb
AF,Ōmnah,32.900290000000005,68.79626999999999,Csa
AF,Qaryeh-ye Owbeh,34.36972,63.176390000000005,Csa
AF,Uruzgān,32.92775,66.63253,Csa
AF,Urgun,32.9515,69.1828,BSk
AF,Nūsay,38.4435,70.80413,Dsb
AF,Nūrgal,34.613409999999995,70.76498000000001,BSk
AF,Now Zād,32.40315,64.46959,BWh
AF,Nīlī,33.721779999999995,66.13023000000001,Dsb
AF,Nayak,34.734140000000004,66.95291999999999,Dsb
AF,Nāyak,32.5723,66.77403000000001,Csa
AF,Now Dahānak,35.623979999999996,70.00511,ET
AF,Ōkak,33.89793,67.95652,Dsb
AF,Nāṟay,35.21995,71.52284,Csb
AF,Narang,34.760090000000005,71.04738,Csa
AF,Nīkêh,33.18934,69.27179,BSk
AF,Nahrīn,36.0649,69.13343,Csa
AF,Ḩukūmat-e Nād ‘Alī,31.64286,64.23982,BWh
AF,Mūsá Qal‘ah,32.44565,64.74486,BSh
AF,Bala Murghab,35.58408,63.32886,Csa
AF,Muqêr,32.82009,67.76934,Csa
AF,Muḩammad Āghah Wuluswālī,34.214220000000005,69.10025999999999,Dsb
AF,Mīzān ‘Alāqahdārī,32.17635,66.51271,BSk
AF,Mīr Bachah Kōṯ,34.749990000000004,69.11899,Csa
AF,Mīrān,34.22037,68.31259,Dsb
AF,Mīrābād,30.43624,61.8383,BWh
AF,Maymana,35.92139,64.78361,Csa
AF,Maīdān Khūlah,33.649159999999995,69.7812,Cfb
AF,Mingajik,37.0279,66.12817,BSk
AF,Mehtar Lām,34.67139,70.20944,BSk
AF,Mazār-e Sharīf,36.70904,67.11086999999999,BSk
AF,Māymay,38.408559999999994,71.03839,Dsc
AF,Mutā Khān,33.24001,68.8663,Csa
AF,Mashhad,36.81665,70.10211,Dsa
AF,Mardīān,36.99252,66.29654000000001,BSk
AF,Mandōl,35.28403,70.17017,Dsb
AF,Māmā Khēl,34.24494,69.9968,Cfb
AF,Lashkar Gāh,31.59382,64.37161,BWh
AF,Lāsh-e Juwayn,31.713820000000002,61.622719999999994,BWh
AF,Larkird,35.48936,66.66409,Dsb
AF,La‘l,34.50141,66.27996999999999,Dsb
AF,Kushk,33.29565,61.95221,BSh
AF,Kōṯowāl,34.103190000000005,70.46073,BSk
AF,Kushk-e Kuhnah,34.8711,62.547619999999995,Csa
AF,Kuran wa Munjan,36.028659999999995,70.77258,ET
AF,Kunduz,36.72895,68.857,BSk
AF,Khōshī,33.999159999999996,69.21582,BSk
AF,Khōshāmand,32.68567,68.23801,Csa
AF,Khwājah Ghār,37.06588,69.42126,BSk
AF,Khwājah Dū Kōh,36.82881,65.62432,BSk
AF,Deh Khwāhān,37.88965,70.21875,Dsa
AF,Khulbisāt,33.4948,70.00605,BSh
AF,Khūgyāṉī,31.56267,66.5814,BSk
AF,Khōst,33.33951,69.92041,BSk
AF,Khulm,36.697359999999996,67.69826,BSk
AF,Khudāydād Khēl,35.17835,67.68758000000001,BSk
AF,Khinjān,35.589079999999996,68.90093,Csa
AF,Khinj,35.428979999999996,69.73482,Dsc
AF,Khāsh,31.529190000000003,62.79055,BWh
AF,Khān Neshīn,30.5488,63.7888,BWh
AF,Khānaqāh,36.62587,69.53695,Csa
AF,Chahār Bāgh,37.00108,65.22391999999999,BSk
AF,Khandūd,36.95127,72.318,Dsc
AF,Khānaqāh,36.862790000000004,66.16656,BSk
AF,Khanabad,36.6825,69.11556,BSk
AF,Khamyāb,37.5275,65.75833,BSk
AF,Khākirān,32.8385,67.07377,Csa
AF,Kaz̲h̲ah,34.24088,70.18274,BSk
AF,Kishk-e Nakhūd,31.625190000000003,65.05511,BSk
AF,Karukh,34.48108,62.5863,Csa
AF,Kanḏay,34.9536,70.77897,BSk
AF,Kandahār,31.61332,65.71013,BSk
AF,Kalān Deh,33.83676,68.40233,Dsb
AF,Kalakān,34.78371,69.15001,Csa
AF,Kalafgān,36.772259999999996,69.94489,Csa
AF,Kajrān,33.20357,65.47310999999999,Csa
AF,Kai,34.128190000000004,70.71828000000001,BSh
AF,Kabul,34.52813,69.17233,Csa
AF,Jurm,36.86477,70.83421,Dsb
AF,Jawand,35.06361,64.14917,Csa
AF,Jānī Khēl,32.76315,68.39721999999999,Csa
AF,Jalrēz,34.4708,68.65438,Dsb
AF,Jalālābād,34.42647,70.45153,BSk
AF,Jabal os Saraj,35.11833,69.23778,Dsb
AF,Ḩukūmat-e Shīnkaī,31.98303,67.33558000000001,Csa
AF,Herāt,34.34817,62.19967,BSk
AF,Ḩājī Khēl,35.10922,69.43341,Dsb
AF,Ḩāfiz̧ Moghul,37.05643,70.40061,Csa
AF,Khafizan,34.28665,70.37246999999999,BSk
AF,Guz̄arah,34.21223,62.21235,BSk
AF,Gōshtah,34.35822,70.76264,BSh
AF,Gōmal Kêlay,32.509890000000006,68.85598,Csa
AF,‘Alāqahdārī Gēlān,32.72692,67.63696,Csa
AF,Ghōriyān,34.3448,61.49321,BSk
AF,Ghormach,35.73062,63.78264,Csa
AF,Ghurayd Gharamē,36.5222,70.79063000000001,Dsb
AF,Ghazni,33.553909999999995,68.42096,Dsb
AF,Gereshk,31.820890000000002,64.57005,BWh
AF,Gardez,33.59744,69.22592,BSk
AF,Fayzabad,37.116640000000004,70.58001999999999,Dsb
AF,Faīẕābād,36.82091,66.45921,BSk
AF,Fayẕābād,36.291109999999996,64.86222,BSk
AF,Qal‘ah-ye Fārsī,33.78529,63.24735,Csa
AF,Farkhār,36.57288,69.85783,Csa
AF,Farah,32.37451,62.11638000000001,BWh
AF,Istālif,34.832679999999996,69.07755999999999,Csa
AF,Kafir Qala,34.66667,61.066669999999995,BSk
AF,Injīl,34.30157,62.2465,BSk
AF,Imām Şāḩib,37.18897,68.93644,BSk
AF,Dōshī,35.60918,68.68473,Csa
AF,Dowlatyār,34.551320000000004,65.79302,Dsb
AF,Dowlat Shāh,34.9504,70.07101999999999,BSk
AF,Dowlatābād,36.988209999999995,66.82069,BSk
AF,Dowlatābād,36.432590000000005,64.92071,BSk
AF,Dū Qal‘ah,32.14237,61.4469,BWh
AF,Dūāb,35.56277,67.82191,Dsb
AF,Dê Nārkhēl Kêlay,32.43205,65.63484,BSk
AF,Dehī,35.958059999999996,67.27998000000001,Dsb
AF,Deh-e Şalāḩ,35.69031,69.31511,Dsb
AF,Deh-e Now,34.74767,69.04784000000001,Csa
AF,Dehdādī,36.66319,66.99339,BSk
AF,Dwah Manḏay,33.28159,69.58530999999999,BSk
AF,Dasht-e Qal‘ah,37.1539,69.4435,BSk
AF,Dasht-e Qal‘ah,33.02978,63.8395,Csa
AF,Dasht-e Archī,37.13333,69.16667,BSk
AF,Darzāb,35.97744,65.37828,Csa
AF,Markaz-e Ḩukūmat-e Darwēshān,31.132309999999997,64.1934,BWh
AF,Darqad,37.38414,69.45294,BSk
AF,Darāyim,36.86667,70.38333,Dsa
AF,Dāngām,34.992490000000004,71.41935,Csa
AF,Ḏanḏar,34.79095,69.47504,Csa
AF,Ḩukūmatī Dahanah-ye Ghōrī,35.90617,68.48869,Dsb
AF,Tsowkêy,34.69246,70.92688000000001,BSk
AF,Chīras,35.416740000000004,65.98234000000001,Dsb
AF,Chisht-e Sharīf,34.34731,63.73966,Csa
AF,Chinār,32.01583,65.10721,BSk
AF,Chimtāl,36.67818,66.80325,BSk
AF,Charkh,33.79712,68.93749,Csb
AF,Charikar,35.01361,69.17139,Dsb
AF,Dowr-e Rabāţ,36.691320000000005,68.79093,BSk
AF,Tsapêraī,33.83003,69.9192,Cfb
AF,Tsamkanī,33.80298,69.81671,Cfb
AF,Chakaray,34.340990000000005,69.4377,Dsb
AF,Chākarān,36.911120000000004,71.0688,Dsc
AF,Chahār Qal‘ah,33.55267,68.29828,Dsb
AF,Chahār Burj,34.24475,62.19165,BSk
AF,Chāh Āb,37.397729999999996,69.81464,BSk
AF,Fayrōz Kōh,34.51952,65.25093000000001,Dsb
AF,Bulōlah,34.87706,68.0879,Dsb
AF,Bal Chirāgh,35.84026,65.2309,Csa
AF,Bāzār-e Tālah,35.39205,68.22317,Dsb
AF,Bāsawul,34.24749,70.87218,BSh
AF,Būrkah,36.22242,69.15037,Csa
AF,Barg-e Matāl,35.67283,71.34339,Dsc
AF,Baraki Barak,33.96744,68.9492,Csb
AF,Banū,35.63348,69.26019000000001,Dsb
AF,Bāmyān,34.82156,67.82734,BSk
AF,Balkh,36.75635,66.8972,BSk
AF,Bahārak,37.00254,70.90664,Dsb
AF,Bagrāmī,34.493759999999995,69.27427,Dsb
AF,Baghlān,36.13068,68.70829,BSk
AF,Ḩukūmatī Azrah,34.17355,69.64573,Cfb
AF,Ārt Khwājah,37.08571,69.47958,BSk
AF,‘Alāqahdārī Aṯghar,31.735059999999997,67.3574,Csa
AF,Āsmār,35.03333,71.35809,Csb
AF,Ashkāsham,36.68333,71.53333,Dsc
AF,Asadābād,34.87311,71.14697,Csa
AF,Āqchah,36.905,66.18341,BSk
AF,Andkhōy,36.95293,65.12376,BSk
AF,’Unābah,35.23251,69.37719,Dsb
AF,Anār Darah,32.7587,61.653969999999994,BWh
AF,Amānzī,30.211440000000003,66.04765,BSh
AF,‘Alāqahdārī-ye Almār,35.84616,64.53074000000001,Csa
AF,‘Alī Shēr ‘Alāqahdārī,33.4362,70.06711,BSh
AF,Wuluswālī ‘Alīngār,34.83529,70.3593,BSk
AF,‘Alī Khēl,33.94253,69.71908,Cfb
AF,‘Alāqahdārī Yōsuf Khēl,33.05195,68.65,Csa
AF,‘Alāqahdārī Dīshū,30.432059999999996,63.298019999999994,BWh
AF,Alah Sāy,34.8965,69.72049,BSk
AF,Pachīr wa Āgām,34.200109999999995,70.27806,BSk
AF,Afaki,36.66172,69.35095,BSk
AF,Adraskan,33.64573,62.26959,BSk
AF,Āb-e Kamarī,35.087959999999995,63.0678,Csa
AF,Khadīr,33.92232,65.93398,Csa
AF,Ghulām ‘Alī,34.950759999999995,69.2287,Csa
AF,Qarah Bāgh Bāzār,34.8529,69.17062,Csa
AF,Zargarān,34.78764,69.05878,Csa
AF,Surkh Bilandī,34.684740000000005,69.02863,Csa
AF,Pul-e Sangī,34.59972,69.25993000000001,Csa
AF,Langar,35.99474,68.05081,Dsb
AF,Bāgh-e Maīdān,35.22156,69.21396999999999,Dsb
AF,Ibrāhīm Khān,35.05352,69.25654,Dsb
AF,Qaranghū Tōghaī,37.21528,67.63972,BSk
AF,Bāzārak,35.31292,69.51519,Dsc
AF,Shērwānī-ye Bālā,35.01468,69.59934,Dsc
AF,Kirāmān,35.2973,69.68125,Dsc
AF,‘Alāqahdārī Saṟōbī,32.79331,69.0866,BSk
AF,Zerok-Alakadari,33.15806,69.31278,BSk
AF,Kushkak,32.28991,61.52194,BWh
AF,Khayr Kōṯ,32.85355,68.44971,Csa
AF,Chowṉêy,33.38278,66.27233000000001,Csa
AF,Wuṯahpūr,34.919140000000006,71.09863,Csa
AF,Karbori,34.96597,71.2746,Csa
AF,Sulţānpūr-e ‘Ulyā,34.412040000000005,70.29634,BSk
AF,Babasakhib,31.661440000000002,65.66098000000001,BSk
AF,Chandal Bā’ī,34.58469,68.95524,Dsb
AF,Dahan-e Jarf,34.928909999999995,68.46273000000001,Dsb
AF,Maydanshakhr,34.39561,68.86618,Dsb
AF,Dū Laīnah,34.15599,64.78566,Dsb
AF,Qaram Qōl,36.830059999999996,65.04299,BSk
AF,Pul-e Ḩişār,35.617940000000004,69.47134,Dsb
AF,Lab-Sar,36.026340000000005,66.83799,BSk
AF,Ţāqchah Khānah,36.61922,69.62805,Csa
AF,March,37.52845,70.4482,Dsa
AF,Zīrakī,37.59233,70.55814000000001,Dsb
AF,Aliabad,36.52115,68.89985,BSk
AF,Pas Pul,37.47355,70.61617,Dsb
AF,Qal‘ah-ye Na‘īm,34.39951,69.16705,Dsb
AF,Markaz-e Woluswalī-ye Āchīn,34.12583,70.70778,BSh
AF,Manogay,34.99015,70.91301999999999,BSk
AF,Stêr Giyān,32.97704,69.37308,BSk
AF,Sharan,33.17568,68.73045,Csa
AF,Salām Khēl,33.67067,69.32983,BSk
AG,Saint John’s,17.12096,-61.84329,NONE
AG,Potters Village,17.11337,-61.81961999999999,NONE
AG,Piggotts,17.116670000000003,-61.8,NONE
AG,Parham,17.09682,-61.77046,NONE
AG,Liberta,17.04141,-61.790519999999994,NONE
AG,Falmouth,17.02741,-61.78136,NONE
AG,Codrington,17.633329999999997,-61.833330000000004,NONE
AG,Bolands,17.06565,-61.87466,NONE
AG,All Saints,17.06671,-61.79303,NONE
AI,West End Village,18.17191,-63.149409999999996,NONE
AI,The Valley,18.21704,-63.05783,NONE
AI,The Quarter,18.20799,-63.04178,NONE
AI,Farrington,18.215,-63.022380000000005,NONE
AI,Stoney Ground,18.22026,-63.04606999999999,NONE
AI,South Hill Village,18.19201,-63.087790000000005,NONE
AI,Sandy Ground Village,18.201179999999997,-63.089980000000004,NONE
AI,North Side,18.22919,-63.04401,NONE
AI,North Hill Village,18.20542,-63.078469999999996,NONE
AI,Island Harbour,18.25601,-63.0102,NONE
AI,George Hill,18.19939,-63.0665,NONE
AI,East End Village,18.23333,-63.0,NONE
AI,Blowing Point Village,18.176479999999998,-63.09375,NONE
AI,Sandy Hill,18.22104,-63.013290000000005,NONE
AL,Xarrë,39.72833,20.05444,Csa
AL,Sarandë,39.87534,20.00477,Csa
AL,Mesopotam,39.91028,20.09222,Csa
AL,Markat,39.73278,20.19528,Csa
AL,Livadhja,39.78917,20.12194,Csa
AL,Konispol,39.65889,20.18139,Csa
AL,Kakavijë,39.907779999999995,20.35833,Csa
AL,Finiq,39.90639,20.058329999999998,Csa
AL,Dhivër,39.83611,20.16861,Csa
AL,Delvinë,39.95111,20.09778,Csa
AL,Aliko,39.85861,20.07917,Csa
AL,Buçimas,40.89139,20.68139,Csb
AL,Zhepë,40.67778,20.286939999999998,Csb
AL,Zerqan,41.50222,20.36056,Csb
AL,Zavalinë,40.98083,20.280829999999998,Csb
AL,Zapod,42.05056,20.5525,Cfb
AL,Zall-Reç,41.87611,20.32,Csb
AL,Zall-Dardhë,41.806670000000004,20.33611,Csb
AL,Xibër-Murrizë,41.45472,20.025560000000002,Csb
AL,Vreshtas,40.79694,20.77694,Csb
AL,Voskopojë,40.63306,20.58889,Csb
AL,Voskop,40.611940000000004,20.690279999999998,Csb
AL,Vithkuq,40.525,20.5825,Csb
AL,Vithkuq,40.20472,20.259439999999998,Csb
AL,Vërtop,40.628890000000006,20.05389,Csb
AL,Vergo,40.00667,20.00889,Csb
AL,Vendresha e Vogël,40.507220000000004,20.13472,Csb
AL,Velçan,40.95472,20.462220000000002,Csb
AL,Ujmisht,41.90833,20.34694,Csb
AL,Udënisht,40.96333,20.63917,Csb
AL,Tunjë,40.83417,20.11194,Csb
AL,Tregan,41.02472,20.078329999999998,Csb
AL,Trebisht-Muçinë,41.41111,20.53556,Csb
AL,Trebinjë,40.91333,20.553060000000002,Csb
AL,Topojan,40.37722,20.21333,Csb
AL,Tomin,41.69083,20.421670000000002,Csb
AL,Tepelenë,40.29583,20.019170000000003,Csb
AL,Surroj,41.99222,20.344170000000002,Csb
AL,Sult,40.88472,20.099439999999998,Csb
AL,Sukë,40.37528,20.15472,Csb
AL,Suç,41.57694,20.051389999999998,Csb
AL,Stravaj,41.00528,20.42306,Csb
AL,Steblevë,41.33722,20.47,Csb
AL,Sllovë,41.801109999999994,20.40833,Csb
AL,Skore,40.10722,20.36639,Csb
AL,Skënderbegas,40.776109999999996,20.240560000000002,Csb
AL,Shushicë,41.0975,20.148329999999998,Csb
AL,Shupenzë,41.53,20.42361,Csb
AL,Shtiqën,42.04056,20.43417,Cfb
AL,Shishtavec,41.98,20.605829999999997,Dfb
AL,Shirgjan,41.05194,20.05333,Csb
AL,Shëngjin,41.926109999999994,20.18833,Csb
AL,Shënmëri,42.10417,20.238329999999998,Cfb
AL,Selishtë,41.6275,20.27917,Csb
AL,Saraqinishtë,40.10528,20.22944,Csb
AL,Rukaj,41.683609999999994,20.019170000000003,Csb
AL,Rajcë,41.09028,20.57639,Csb
AL,Roshnik,40.73278,20.03944,Csb
AL,Qukës-Skënderbe,41.083890000000004,20.43806,Csb
AL,Qestorat,40.1175,20.199720000000003,Csb
AL,Qafëmal,42.09333,20.09056,Cfb
AL,Përrenjas-Fshat,41.06667,20.53528,Csb
AL,Përrenjas,41.07306,20.54889,Csb
AL,Proptisht,40.98611,20.5025,Csb
AL,Progër,40.69417,20.940279999999998,Csb
AL,Potom,40.48833,20.37333,Csb
AL,Poroçan,40.94194,20.29861,Csb
AL,Polis-Gostimë,41.13333,20.258329999999997,Csb
AL,Poliçan,40.61222,20.09806,Csb
AL,Pojan,40.72583,20.8375,Csb
AL,Pogradec,40.9025,20.6525,Csb
AL,Pishaj,40.88111,20.182779999999998,Csb
AL,Pirg,40.785,20.70611,Csb
AL,Gjinkar,40.19944,20.40611,Csb
AL,Petran,40.20944,20.418329999999997,Csb
AL,Peshkopi,41.685,20.42889,Csb
AL,Përmet,40.23361,20.351670000000002,Csb
AL,Ostreni i Math,41.43083,20.455560000000002,Csb
AL,Orosh,41.83333,20.08333,Csb
AL,Orenjë,41.28472,20.21194,Csb
AL,Odrie,40.13333,20.16667,Csb
AL,Novoselë,40.761390000000006,20.69833,Csb
AL,Picar,40.16667,20.04833,Csb
AL,Mollas,40.92694,20.003610000000002,Csb
AL,Mollas,40.42556,20.67444,Csb
AL,Mollaj,40.56028,20.74028,Csb
AL,Miras,40.509170000000005,20.92833,Csb
AL,Melan,41.65417,20.46528,Csb
AL,Martanesh,41.4,20.2,Csb
AL,Maqellarë,41.58889,20.483060000000002,Csb
AL,Maliq,40.70583,20.699720000000003,Csb
AL,Macukull,41.68861,20.11028,Csb
AL,Lunik,41.28917,20.323610000000002,Csb
AL,Llugaj,42.341390000000004,20.108610000000002,Cfb
AL,Lis,41.6275,20.085279999999997,Csb
AL,Liqenas,40.78667,20.90222,Csb
AL,Librazhd,41.17944,20.315,Csb
AL,Libonik,40.704440000000005,20.70861,Csb
AL,Libohovë,40.03111,20.26306,Csb
AL,Leskovik,40.15139,20.59722,Csb
AL,Leshnjë,40.53694,20.31333,Csb
AL,Lenias,40.76667,20.391389999999998,Csb
AL,Lekas,40.60222,20.5125,Csb
AL,Lazarat,40.04667,20.1475,Csb
AL,Labinot-Mal,41.200829999999996,20.15222,Csb
AL,Labinot-Fushë,41.14056,20.14611,Csb
AL,Kushovë,40.78889,20.18889,Csb
AL,Kurbnesh,41.779720000000005,20.08361,Csb
AL,Kukur,40.867779999999996,20.36361,Csb
AL,Kukës,42.07694,20.42194,Cfb
AL,Kthella e Epërme,41.81194,20.058889999999998,Csb
AL,Krumë,42.196940000000005,20.41333,Cfb
AL,Korçë,40.61861,20.780829999999998,Csb
AL,Kolsh,42.07806,20.34194,Cfb
AL,Kodovjat,40.80556,20.25111,Csb
AL,Klos,41.50694,20.08667,Csb
AL,Klos,40.94611,20.00972,Csb
AL,Këlcyrë,40.31306,20.18944,Csb
AL,Kastriot,41.729440000000004,20.37722,Csb
AL,Kardhiq,40.12167,20.0275,Csb
AL,Kalis,41.83889,20.366670000000003,Csb
AL,Iballë,42.1875,20.0025,Cfb
AL,Hotolisht,41.15667,20.39722,Csb
AL,Hoçisht,40.60833,20.914170000000002,Csb
AL,Gramsh,40.86972,20.18444,Csb
AL,Gostimë,41.145559999999996,20.24,Csb
AL,Golaj,42.2475,20.38028,Cfb
AL,Gjorica e Sipërme,41.534440000000004,20.45,Csb
AL,Gjirokastër,40.075829999999996,20.13889,Csb
AL,Gjinar,41.0225,20.18889,Csb
AL,Gjinaj,42.11806,20.43583,Cfb
AL,Gjergjan,41.04306,20.02972,Csb
AL,Gjegjan,41.93778,20.011110000000002,Csb
AL,Fushë-Muhurr,41.67972,20.33139,Csb
AL,Fushë-Lurë,41.80611,20.231939999999998,Csb
AL,Fushë-Çidhnë,41.76056,20.34111,Csb
AL,Fushë-Bulqizë,41.52194,20.282220000000002,Csb
AL,Fushë-Arrëz,42.06222,20.01667,Cfb
AL,Frashër,40.36889,20.42444,Csb
AL,Fierzë,42.26056,20.016939999999998,Cfb
AL,Fajzë,42.166940000000004,20.35083,Cfb
AL,Ersekë,40.33778,20.67889,Csb
AL,Elbasan,41.1125,20.08222,Csb
AL,Drenovë,40.58333,20.79222,Csb
AL,Dishnicë,40.65139,20.81361,Csb
AL,Derjan,41.67361,20.058329999999998,Csb
AL,Gjerbës,40.62917,20.25111,Csb
AL,Çorovodë,40.50417,20.227220000000003,Csb
AL,Çlirim,40.4175,20.550279999999997,Csb
AL,Cerava,40.85139,20.725,Csb
AL,Çepan,40.420559999999995,20.26056,Csb
AL,Çarshovë,40.11806,20.54083,Csb
AL,Kokaj,41.87833,20.504720000000002,Dfb
AL,Buz,40.445,20.004720000000002,Csb
AL,Bushtricë,41.878609999999995,20.42194,Csb
AL,Burrel,41.610279999999996,20.00889,Csb
AL,Bulqizë,41.49167,20.22194,Csb
AL,Bujan,42.32639,20.07639,Cfb
AL,Bradashesh,41.105,20.0225,Csb
AL,Blinisht,41.86139,20.0,NONE
AL,Blerim,42.16056,20.19194,Cfb
AL,Bilisht,40.6275,20.99,Csb
AL,Bicaj,41.99472,20.4125,Csb
AL,Dardhas,40.84583,20.657220000000002,Csb
AL,Barmash,40.27778,20.61833,Csb
AL,Ballaban,40.41667,20.134439999999998,Csb
AL,Arrën,41.913059999999994,20.28833,Csb
AL,Arras,41.73583,20.324170000000002,Csb
AL,Bytyç,42.31,20.202779999999997,Cfb
